,distance,number_of_the_match,official_code,official_job_name,matched_Title,matched_Description
744,84.88855,1,17-2199.07,Photonics Engineers,Quantum Engineer,
745,166.0465,1,29-1291.00,Acupuncturists,Ingénieur en caractérisation de composants IIIV pour l'imagerie InfraRouge H/F,
746,210.62619,1,27-2012.05,Media Technical Directors/Managers,Manager / Senior Manager Fördermittelberatung / Forschung (m/w/d) in München,
747,129.6843,1,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Analyst/Consultant Workforce Transformation / Human Capital (m/w/d) in Köln,
748,119.435196,1,19-4099.01,Quality Control Analysts,Solution Area Specialist,
749,168.07762,1,47-4091.00,Segmental Pavers,PRODUKTIONSINGENJÖR TILL SKÖVDE,
750,161.91022,1,13-2082.00,Tax Preparers,(Junior) Project Manager (PMO) - Tax (m/w/d) in Köln,
751,276.18,1,25-2057.00,"Special Education Teachers, Middle School","Deep Learning Intern (4 months), Netherlands",
752,156.61894,1,27-3099.00,"Media and Communication Workers, All Other",Ingenieur kerntechnische Entsorgung (all genders),
753,186.60307,1,25-1071.00,"Health Specialties Teachers, Postsecondary",Lecturer - Bachelor of International Public Health program,
754,162.33311,1,11-9199.01,Regulatory Affairs Managers,Manager en conduite du changement Bordeaux (F/H),
755,143.22025,1,25-1032.00,"Engineering Teachers, Postsecondary",Expression of Interest: Field Engineering Intern,
756,186.6987,1,11-9199.10,Wind Energy Development Managers,Consultant - Cloud Transformation (m/w/d) in Köln,
757,39.572998,1,11-3061.00,Purchasing Managers,Purchasing Coordinator,
758,140.80396,1,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",Inside Sales Representative,
759,110.719986,1,17-2112.03,Manufacturing Engineers,Packaging Technical Designer,
760,208.58879,1,25-1054.00,"Physics Teachers, Postsecondary","Experimental Postdoctoral Research Fellow, Institute for Quantum Studies, Jan 2023",
761,175.90054,1,11-3121.00,Human Resources Managers,HR Administrator – Junior,
762,102.99367,1,25-1022.00,"Mathematical Science Teachers, Postsecondary",Assistant Professors of Computational Applied Mathematics and Operations Research,
763,52.350517,1,19-2099.01,Remote Sensing Scientists and Technologists,"Research Engineer, Remote Sensing",
764,88.747604,1,27-3042.00,Technical Writers,Technician Coordinator,
765,84.69529,1,13-2051.00,Financial and Investment Analysts,Analyste financier,
766,126.17728,1,17-2199.07,Photonics Engineers,"Quantum Engineer, Experiments (m/w/d)",
767,90.0354,1,11-3031.00,Financial Managers,Account Manager,
768,174.55878,1,43-4111.00,"Interviewers, Except Eligibility and Loan",Research Associate-Fixed Term,
769,84.88855,1,17-2199.07,Photonics Engineers,Quantum Engineer,
770,140.22714,1,11-9199.01,Regulatory Affairs Managers,Analyst/Consultant Strategy & Cloud / Human Capital (m/w/d) in Köln,
771,237.26907,1,27-1021.00,Commercial and Industrial Designers,CRM Manager (Inhouse) (m/w/d) in Hamburg,
772,140.87387,1,27-3099.00,"Media and Communication Workers, All Other",Ingenieur Kerntechnik (all genders),
773,209.40945,1,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Analyst/Consultant Workforce Transformation / Human Capital (m/w/d) in München,
774,169.34889,1,25-1199.00,"Postsecondary Teachers, All Other",(Junior) Consultant – Komplexitätsmanagement Luftfahrt (all genders),
775,196.74475,1,25-9044.00,"Teaching Assistants, Postsecondary",Part-time Associate Lecturers (multiple) in Optometry & Vision Science,
776,151.99677,1,25-1199.00,"Postsecondary Teachers, All Other",Analyst Energieinfrastruktur (all genders),
777,155.49304,1,25-1042.00,"Biological Science Teachers, Postsecondary",Technology Consulting (LIFE SCIENCE) - MES Assistant Manager,
778,58.018787,1,11-3021.00,Computer and Information Systems Managers,Data Center Technician Manager,
779,204.84348,1,15-1243.00,Database Architects,Analyst/Consultant Strategy & Cloud / Human Capital (m/w/d) in München,
780,140.87387,1,27-3099.00,"Media and Communication Workers, All Other",Ingenieur Kerntechnik (all genders),
781,72.0611,1,15-1299.09,Information Technology Project Managers,Data Center Critical Environment Technician,
782,152.42877,1,17-2199.07,Photonics Engineers,Lead in Quantum Modeling,
783,83.10628,1,11-3031.00,Financial Managers,Account Executive,
784,198.4978,1,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Research and laboratory technical positions for Ukrainian refugees,
785,208.32994,1,11-9033.00,"Education Administrators, Postsecondary",Assistenz Portfoliomanagement (m/w/d) - Hamburg,
786,110.00933,1,25-1021.00,"Computer Science Teachers, Postsecondary",Science Teacher - Bedford,
787,74.653244,1,13-1151.00,Training and Development Specialists,Assistant Training Officer / Training Officer,
788,84.0379,1,27-2012.03,Media Programming Directors,Content Marketing Specialist,
789,189.27892,1,29-2011.04,Histotechnologists,"Lecturer - IDEA Fellow: Quantum Futures: Discovery, Technology, and Societal  Change",
790,174.55878,1,43-4111.00,"Interviewers, Except Eligibility and Loan",Research Associate-Fixed Term,
791,244.4545,1,43-4141.00,New Accounts Clerks,September 2023 Start Software Engineering Graduate Development Programme (GDP),
792,235.12595,1,25-1032.00,"Engineering Teachers, Postsecondary",Research Engineer - University of Michigan Career Fair,
793,134.0897,1,55-1015.00,Command and Control Center Officers,Entry Level Model Based Systems Engineer,
794,91.54135,1,19-2012.00,Physicists,Quantum Engineer/Scientist,
795,140.22714,1,11-9199.01,Regulatory Affairs Managers,Analyst/Consultant Strategy & Cloud / Human Capital (m/w/d) in Köln,
796,237.26907,1,27-1021.00,Commercial and Industrial Designers,CRM Manager (Inhouse) (m/w/d) in Hamburg,
797,140.87387,1,27-3099.00,"Media and Communication Workers, All Other",Ingenieur Kerntechnik (all genders),
798,209.40945,1,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Analyst/Consultant Workforce Transformation / Human Capital (m/w/d) in München,
799,169.34889,1,25-1199.00,"Postsecondary Teachers, All Other",(Junior) Consultant – Komplexitätsmanagement Luftfahrt (all genders),
800,196.74475,1,25-9044.00,"Teaching Assistants, Postsecondary",Part-time Associate Lecturers (multiple) in Optometry & Vision Science,
801,151.99677,1,25-1199.00,"Postsecondary Teachers, All Other",Analyst Energieinfrastruktur (all genders),
802,155.49304,1,25-1042.00,"Biological Science Teachers, Postsecondary",Technology Consulting (LIFE SCIENCE) - MES Assistant Manager,
803,58.018787,1,11-3021.00,Computer and Information Systems Managers,Data Center Technician Manager,
804,204.84348,1,15-1243.00,Database Architects,Analyst/Consultant Strategy & Cloud / Human Capital (m/w/d) in München,
805,140.87387,1,27-3099.00,"Media and Communication Workers, All Other",Ingenieur Kerntechnik (all genders),
806,72.0611,1,15-1299.09,Information Technology Project Managers,Data Center Critical Environment Technician,
807,152.42877,1,17-2199.07,Photonics Engineers,Lead in Quantum Modeling,
808,83.10628,1,11-3031.00,Financial Managers,Account Executive,
809,198.4978,1,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Research and laboratory technical positions for Ukrainian refugees,
810,208.32994,1,11-9033.00,"Education Administrators, Postsecondary",Assistenz Portfoliomanagement (m/w/d) - Hamburg,
811,110.00933,1,25-1021.00,"Computer Science Teachers, Postsecondary",Science Teacher - Bedford,
812,74.653244,1,13-1151.00,Training and Development Specialists,Assistant Training Officer / Training Officer,
813,84.0379,1,27-2012.03,Media Programming Directors,Content Marketing Specialist,
814,189.27892,1,29-2011.04,Histotechnologists,"Lecturer - IDEA Fellow: Quantum Futures: Discovery, Technology, and Societal  Change",
815,174.55878,1,43-4111.00,"Interviewers, Except Eligibility and Loan",Research Associate-Fixed Term,
816,244.4545,1,43-4141.00,New Accounts Clerks,September 2023 Start Software Engineering Graduate Development Programme (GDP),
817,235.12595,1,25-1032.00,"Engineering Teachers, Postsecondary",Research Engineer - University of Michigan Career Fair,
818,134.0897,1,55-1015.00,Command and Control Center Officers,Entry Level Model Based Systems Engineer,
819,91.54135,1,19-2012.00,Physicists,Quantum Engineer/Scientist,
820,126.96854,1,15-1299.09,Information Technology Project Managers,Technical Specialist - Cloud Endpoint,
821,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
822,165.96033,1,19-3099.00,"Social Scientists and Related Workers, All Other",Account Leadership Manager Research & Development (all genders),
823,140.58734,1,27-3099.00,"Media and Communication Workers, All Other",Netzplaner Telekommunikation (all genders),
824,140.58734,1,27-3099.00,"Media and Communication Workers, All Other",Netzplaner Telekommunikation (all genders),
825,225.03477,1,25-1031.00,"Architecture Teachers, Postsecondary",CRM Manager (Inhouse) (m/w/d) in Stuttgart,
826,160.85616,1,23-2093.00,"Title Examiners, Abstractors, and Searchers",Erfahrender Mitarbeiter Lokaler Support (m/w/d),
827,151.99677,1,25-1199.00,"Postsecondary Teachers, All Other",Analyst Energieinfrastruktur (all genders),
828,155.97,1,27-3099.00,"Media and Communication Workers, All Other",Consultant im agilen Projektmanagement (all genders),
829,158.72047,1,25-9049.00,"Teaching Assistants, All Other",Agiler Coach / Technical Coach (all genders),
830,200.45192,1,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Consultant / Manager International Remote Work Advisory (m/w/d) in Hamburg,
831,124.35144,1,11-9199.01,Regulatory Affairs Managers,Head of Developer Relations (ES),
832,121.18916,1,29-2011.04,Histotechnologists,"Research Asst., - Electronics Optoelectronics engineer Centre for Quantum",
833,134.54466,1,25-1054.00,"Physics Teachers, Postsecondary",Postdoctoral Research Fellow (Quantum Physics/Atom Optics) / Tutkijatohtori ...,
834,146.99643,1,25-1054.00,"Physics Teachers, Postsecondary","#SGUnitedJobs Scientist (Quantum Levitation and Sensing) (SRI), IMRE",
835,121.290054,1,19-4099.01,Quality Control Analysts,Spécialiste en acquisition de talents,
836,243.76314,1,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Production Line Worker – Permanent Position – Evening Shift,
837,197.86224,1,25-1022.00,"Mathematical Science Teachers, Postsecondary",Junior Quantum Algorithm Developer,
838,220.4622,1,43-4141.00,New Accounts Clerks,September 2023 Start Project Manager Graduate Development Programme (GDP) C4i,
839,152.39726,1,19-2012.00,Physicists,Quantum Associate,
840,143.494,1,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Laboratory Executive / Senior Laboratory Executive (Laser micro-machining),
841,155.28104,1,17-2199.09,Nanosystems Engineers,Internship - (Quantum) Engineer,
842,106.524536,1,29-2011.04,Histotechnologists,Technicien à l'assainissement,
843,33.969666,1,13-1082.00,Project Management Specialists,Project Management,
844,126.96854,1,15-1299.09,Information Technology Project Managers,Technical Specialist - Cloud Endpoint,
845,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
846,165.96033,1,19-3099.00,"Social Scientists and Related Workers, All Other",Account Leadership Manager Research & Development (all genders),
847,140.58734,1,27-3099.00,"Media and Communication Workers, All Other",Netzplaner Telekommunikation (all genders),
848,140.58734,1,27-3099.00,"Media and Communication Workers, All Other",Netzplaner Telekommunikation (all genders),
849,225.03477,1,25-1031.00,"Architecture Teachers, Postsecondary",CRM Manager (Inhouse) (m/w/d) in Stuttgart,
850,160.85616,1,23-2093.00,"Title Examiners, Abstractors, and Searchers",Erfahrender Mitarbeiter Lokaler Support (m/w/d),
851,151.99677,1,25-1199.00,"Postsecondary Teachers, All Other",Analyst Energieinfrastruktur (all genders),
852,155.97,1,27-3099.00,"Media and Communication Workers, All Other",Consultant im agilen Projektmanagement (all genders),
853,158.72047,1,25-9049.00,"Teaching Assistants, All Other",Agiler Coach / Technical Coach (all genders),
854,200.45192,1,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Consultant / Manager International Remote Work Advisory (m/w/d) in Hamburg,
855,124.35144,1,11-9199.01,Regulatory Affairs Managers,Head of Developer Relations (ES),
856,121.18916,1,29-2011.04,Histotechnologists,"Research Asst., - Electronics Optoelectronics engineer Centre for Quantum",
857,134.54466,1,25-1054.00,"Physics Teachers, Postsecondary",Postdoctoral Research Fellow (Quantum Physics/Atom Optics) / Tutkijatohtori ...,
858,146.99643,1,25-1054.00,"Physics Teachers, Postsecondary","#SGUnitedJobs Scientist (Quantum Levitation and Sensing) (SRI), IMRE",
859,121.290054,1,19-4099.01,Quality Control Analysts,Spécialiste en acquisition de talents,
860,243.76314,1,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",Production Line Worker – Permanent Position – Evening Shift,
861,197.86224,1,25-1022.00,"Mathematical Science Teachers, Postsecondary",Junior Quantum Algorithm Developer,
862,220.4622,1,43-4141.00,New Accounts Clerks,September 2023 Start Project Manager Graduate Development Programme (GDP) C4i,
863,152.39726,1,19-2012.00,Physicists,Quantum Associate,
864,143.494,1,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Laboratory Executive / Senior Laboratory Executive (Laser micro-machining),
865,155.28104,1,17-2199.09,Nanosystems Engineers,Internship - (Quantum) Engineer,
866,106.524536,1,29-2011.04,Histotechnologists,Technicien à l'assainissement,
867,33.969666,1,13-1082.00,Project Management Specialists,Project Management,
868,157.7619,1,17-3019.00,"Drafters, All Other",Funknetzplaner (all genders),
869,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
870,157.7619,1,17-3019.00,"Drafters, All Other",Funknetzplaner (all genders),
871,165.85017,1,27-2012.05,Media Technical Directors/Managers,Manager / Senior Manager Fördermittelberatung / Forschung (m/w/d) in Köln,
872,164.1048,1,43-6013.00,Medical Secretaries and Administrative Assistants,Manager / Agile Coach Medical Engineering (m/w/d) in Frankfurt (Main),
873,139.2634,1,19-2041.03,Industrial Ecologists,Modern Work Cloud Specialist for Lifesciences and Chemicals,
874,208.8345,1,19-3032.00,Industrial-Organizational Psychologists,Analyst/Consultant Workforce Transformation / Human Capital (m/w/d) in Stuttgart,
875,142.82214,1,43-6013.00,Medical Secretaries and Administrative Assistants,Manager / Agile Coach Medical Engineering (m/w/d) in Düsseldorf,
876,206.69269,1,11-9033.00,"Education Administrators, Postsecondary",Werkstudent - Delivery Excellence Consulting (m/w/d) in Düsseldorf,
