,code,general
1410,19-2031.00,Graphics or photo imaging software — Digital imaging software; Graphics software; MolDraw
1411,19-2031.00,
1412,19-2031.00,Inventory management software — ChemSW Chemical Inventory System CIS; ItemTracker; UBI Biotracker
1413,19-2031.00,
1414,19-2031.00,Office suite software — Apple iWork; Microsoft Office ; NeoOffice
1415,19-2031.00,Presentation software — Apple iWork Keynote; Microsoft PowerPoint
1416,19-2031.00,
1417,19-2031.00,Spreadsheet software — Apple iWork Numbers; Microsoft Excel
1418,19-2031.00,
1419,19-2031.00,Word processing software — Apple iWork Pages; Microsoft Word
1420,11-1011.00,Accounting software — ComputerEase construction accounting software; Fund accounting software; Intuit QuickBooks ; Sage 50 Accounting
1421,11-1011.00,Analytical or scientific software — Lyris HQ Web-Analytics Solution; Nedstat Sitestat; Online advertising reporting software
1422,11-1011.00,
1423,11-1011.00,
1424,11-1011.00,Customer relationship management CRM software — Blackbaud The Raiser's Edge; Oracle Siebel Server Sync
1425,11-1011.00,
1426,11-1011.00,
1427,11-1011.00,Data base user interface and query software — AdSense Tracker; Databox; Microsoft Access ; Structured query language SQL
1428,11-1011.00,
1429,11-1011.00,
1430,11-1011.00,Electronic mail software — Email software; Listserv software; Microsoft Outlook
1431,11-1011.00,
1432,11-1011.00,Enterprise resource planning ERP software — Microsoft Dynamics ; Microsoft Dynamics GP ; Oracle PeopleSoft ; SAP business and customer relations management software
1433,11-1011.00,
1434,11-1011.00,Graphics or photo imaging software — Graphic presentation software; SmugMug Flickr
1435,11-1011.00,Human resources software — Halogen e360; Halogen ePraisal; Human resource information system (HRIS); Infor SSA Human Capital Management
1436,11-1011.00,
1437,11-1011.00,
1438,11-1011.00,Presentation software — Mentimeter; Microsoft PowerPoint
1439,11-1011.00,Project management software — HCSS HeavyBid; HCSS HeavyJob; Microsoft Project
1440,11-1011.00,
1441,11-1011.00,
1442,11-1011.00,
1443,11-1011.00,
1444,11-1011.03,
1445,11-1011.03,
1446,11-1011.03,
1447,11-1011.03,Customer relationship management CRM software — Salesforce software
1448,11-1011.03,Data base user interface and query software — Microsoft Access ; Structure query language SQL
1449,11-1011.03,Document management software — Adobe Systems Adobe Acrobat
1450,11-1011.03,Electronic mail software — Email software; Microsoft Outlook
1451,11-1011.03,Enterprise resource planning ERP software — Microsoft Dynamics GP ; SAP business and customer relations management software
1452,11-1011.03,Graphics or photo imaging software — Adobe Systems Adobe Photoshop
1453,11-1011.03,
1454,11-1011.03,Office suite software — Microsoft Office
1455,11-1011.03,Presentation software — Microsoft PowerPoint
1456,11-1011.03,
1457,11-1011.03,Spreadsheet software — Microsoft Excel
1458,11-1011.03,Video conferencing software — Teleconferencing software
1459,11-1011.03,
1460,11-1011.03,
1461,27-2032.00,Customer relationship management CRM software — Salesforce software
1462,27-2032.00,Electronic mail software — Email software
1463,27-2032.00,Graphical user interface development software — Salesforce Visualforce
1464,27-2032.00,Graphics or photo imaging software — Chorel Technology Dance Designer; Credo Interactive DanceForms
1465,27-2032.00,Internet browser software — Web browser software
1466,27-2032.00,Office suite software — Microsoft Office
1467,27-2032.00,
1468,27-2032.00,Spreadsheet software — Microsoft Excel
1469,27-2032.00,Video creation and editing software — YouTube
1470,27-2032.00,Web page creation and editing software — Facebook ; Social media sites
1471,27-2032.00,Word processing software — Microsoft Word
1472,17-3022.00,
1473,17-3022.00,Computer aided design CAD software — Autodesk AutoCAD ; Autodesk AutoCAD Civil 3D ; Autodesk Revit ; Bentley MicroStation
1474,17-3022.00,Development environment software — Microsoft Visual Basic ; National Instruments LabVIEW
1475,17-3022.00,Electronic mail software — Email software; IBM Notes ; Microsoft Outlook
1476,17-3022.00,Enterprise resource planning ERP software — SAP business and customer relations management software
1477,17-3022.00,Geographic information system — ESRI ArcGIS software ; Geographic information system GIS software
1478,17-3022.00,Graphics or photo imaging software — Graphics software
1479,17-3022.00,
1480,17-3022.00,Map creation software — Bentley Systems InRoads Suite; Digital terrain modeling software
1481,17-3022.00,Office suite software — Microsoft Office
1482,17-3022.00,Presentation software — Microsoft PowerPoint
1483,17-3022.00,Spreadsheet software — Microsoft Excel
1484,17-3022.00,
1485,17-2051.00,Analytical or scientific software — Dassault Systemes Abaqus; HEC-HMS; Minitab ; The MathWorks MATLAB
1486,17-2051.00,
1487,17-2051.00,
1488,17-2051.00,Computer aided design CAD software — Autodesk AutoCAD Civil 3D ; Autodesk Revit ; Bentley MicroStation ; Dassault Systemes SolidWorks
1489,17-2051.00,
1490,17-2051.00,Development environment software — C; Microsoft Visual Basic ; National Instruments LabVIEW ; Verilog
1491,17-2051.00,
1492,17-2051.00,Electronic mail software — Email software; Microsoft Exchange ; Microsoft Outlook
1493,17-2051.00,
1494,17-2051.00,Enterprise resource planning ERP software — Microsoft Dynamics ; Oracle JD Edwards EnterpriseOne ; SAP business and customer relations management software
1495,17-2051.00,
1496,17-2051.00,Geographic information system — ESRI ArcGIS software ; ESRI ArcInfo; ESRI ArcView; Geographic information system GIS software
1497,17-2051.00,Graphics or photo imaging software — Adobe Systems Adobe Fireworks; Bentley GeoPak Bridge; SmugMug Flickr ; Trimble SketchUp Pro
1498,17-2051.00,
1499,17-2051.00,
1500,17-2051.00,
1501,17-2051.00,
1502,17-2051.00,Office suite software — Corel WordPerfect Office Suite; Microsoft Office
1503,17-2051.00,
1504,17-2051.00,Presentation software — Microsoft PowerPoint
1505,17-2051.00,Project management software — Cost estimating software; Microsoft Project ; Oracle Primavera Enterprise Project Portfolio Management ; The Gordian Group PROGEN Online
1506,17-2051.00,
1507,17-2051.00,
1508,13-1031.00,Access software — CCC EZNet electronic communications network; CSC Automated Work Distributor AWD
1509,13-1031.00,Analytical or scientific software — Injury Sciences EDR InSight; Insurance claims fraud detection software; Magnify Predictive Targeting System
1510,13-1031.00,Computer aided design CAD software — 4n6xprt Systems StiffCalcs; ARSoftware WinSMAC; PhotoModeler; Visual Statement Investigator Suite
1511,13-1031.00,
1512,13-1031.00,Data base user interface and query software — Claims processing administration and management software; Fair Isaac Claims Advisor; Tropics Claims Reserve Management
1513,13-1031.00,
1514,13-1031.00,Document management software — Datanex ClaimTrac; Document management system software; Hyland OnBase Enterprise Content Management; InSystems Calligo Document Management System
1515,13-1031.00,Enterprise resource planning ERP software — ADP software; CCC Pathways Appraisal Quality Solution
1516,13-1031.00,Expert system software — Axonwave Fraud and Abuse Management System; Bill review software; LexisNexis RiskWise; StrataCare StrataWare eReview
1517,13-1031.00,Financial analysis software — Automatic Data Processing Estimating; CSC Colossus; Simsol for Adjusters; Turtle Creek Software Goldenseal Architect
1518,13-1031.00,
1519,13-1031.00,
1520,13-1031.00,Medical software — Healthcare common procedure coding system HCPCS ; Medical condition coding software ; Medical procedure coding software
1521,13-1031.00,
1522,13-1031.00,Presentation software — Microsoft PowerPoint
1523,13-1031.00,
1524,13-1031.00,
1525,19-2041.01,Analytical or scientific software — Community Climate System Model CCSM; Grid analysis and display system GrADS; SAS statistical software; The MathWorks MATLAB
1526,19-2041.01,Development environment software — Formula translation/translator FORTRAN; Interface definition language IDL; NCAR Command Language NCL; Unidata Network common data form NetCDF
1527,19-2041.01,Geographic information system — ESRI ArcGIS software
1528,19-2041.01,
1529,19-2041.01,Internet browser software — Web browser software
1530,19-2041.01,Object or component oriented development software — C++ ; Perl ; Python ; R
1531,19-2041.01,Office suite software — Microsoft Office
1532,19-2041.01,Operating system software — Linux ; UNIX
1533,19-2041.01,Presentation software — Microsoft PowerPoint
1534,19-2041.01,Spreadsheet software — Microsoft Excel
1535,19-2041.01,Word processing software — Microsoft Word
1536,15-2051.02,
1537,15-2051.02,Analytical or scientific software — IBM SPSS Statistics ; Oracle Remote Data Capture; SAS JMP; SAS statistical software
1538,15-2051.02,Categorization or classification software — Autocoders; Drug coding software
1539,15-2051.02,Data base management system software — Relational database management software ; Teradata Database
1540,15-2051.02,Data base reporting software — Oracle SQL Loader; SAP BusinessObjects Crystal Reports; SAP Crystal Reports
1541,15-2051.02,Data base user interface and query software — Clinical trial management software; Microsoft Access ; Phase Forward Clintrial; Relational database software
1542,15-2051.02,Development environment software — Go ; Microsoft Visual Basic
1543,15-2051.02,
1544,15-2051.02,Medical software — Allscripts healthcare automation software; Epic Systems ; MEDITECH software
1545,15-2051.02,Object or component oriented development software — C# ; C++ ; Oracle Java
1546,15-2051.02,
1547,15-2051.02,Presentation software — Microsoft PowerPoint
1548,15-2051.02,
1549,15-2051.02,
1550,15-2051.02,Spreadsheet software — Microsoft Excel
1551,15-2051.02,
1552,11-9121.01,Accounting software — Budgeting software
1553,11-9121.01,Analytical or scientific software — IBM SPSS Statistics ; Minitab ; SAS statistical software; The MathWorks MATLAB
1554,11-9121.01,
1555,11-9121.01,Categorization or classification software — Drug coding software
1556,11-9121.01,Data base user interface and query software — Invivo Data EPX ePRO Management System; OpenClinica; Oracle Clinical; PPD Patient Profiles
1557,11-9121.01,Electronic mail software — Microsoft Outlook
1558,11-9121.01,
1559,11-9121.01,Medical software — Patient tracking software
1560,11-9121.01,
1561,11-9121.01,Office suite software — Microsoft Office
1562,11-9121.01,
1563,11-9121.01,
1564,11-9121.01,Spreadsheet software — Microsoft Excel
1565,11-9121.01,Video conferencing software — Google Meet
1566,11-9121.01,Word processing software — Microsoft Word
1567,27-2022.00,Analytical or scientific software — Motion analysis software; Statistical software; Video analysis software
1568,27-2022.00,
1569,27-2022.00,
1570,27-2022.00,Computer based training software — Edulastic; Schoology
1571,27-2022.00,Data base user interface and query software — Online registration software; Performance database software
1572,27-2022.00,
1573,27-2022.00,Desktop communications software — Bloomz; Edmodo; ParentSquare
1574,27-2022.00,
1575,27-2022.00,
1576,27-2022.00,
1577,27-2022.00,Instant messaging software — GroupMe; Twitter
1578,27-2022.00,
1579,27-2022.00,Multi-media educational software — Edpuzzle; Nearpod; Seesaw
1580,27-2022.00,
1581,27-2022.00,
1582,27-2022.00,Presentation software — Microsoft PowerPoint ; Pear Deck
1583,27-2022.00,
1584,27-2022.00,
1585,27-2022.00,
1586,27-2022.00,Video creation and editing software — Flipgrid; Screencast-O-Matic; Screencastify; YouTube
1587,27-2022.00,Web page creation and editing software — Facebook ; Website creation software
1588,27-2022.00,Word processing software — Evernote; Google Docs ; Microsoft Word
1589,27-1021.00,Analytical or scientific software — Finite element analysis software; Minitab ; The MathWorks MATLAB
1590,27-1021.00,Computer aided design CAD software — Autodesk AutoCAD ; Autodesk Revit ; Dassault Systemes CATIA; Dassault Systemes SolidWorks
1591,27-1021.00,Computer aided manufacturing CAM software — 1CadCam Unigraphics; Geometric CAMWorks; Siemens NX
1592,27-1021.00,
1593,27-1021.00,
1594,27-1021.00,Desktop publishing software — Adobe Systems Adobe InDesign ; Microsoft Publisher; QuarkXPress
